epoch,Day,Infectived,Recovered,Current Infected,Susceptibles
12,62,65,65,0,70
12,63,65,65,0,70
12,64,65,65,0,70
12,65,65,65,0,70
12,66,65,65,0,70
12,67,65,65,0,70
12,68,65,65,0,70
12,69,65,65,0,70
12,70,65,65,0,70
12,71,65,65,0,70
12,72,65,65,0,70
12,73,65,65,0,70
12,74,65,65,0,70
12,75,65,65,0,70
12,76,65,65,0,70
12,77,65,65,0,70
12,78,65,65,0,70
12,79,65,65,0,70
12,80,65,65,0,70
12,81,65,65,0,70
12,82,65,65,0,70
12,83,65,65,0,70
12,84,65,65,0,70
12,85,65,65,0,70
12,86,65,65,0,70
12,87,65,65,0,70
12,88,65,65,0,70
12,89,65,65,0,70
12,90,65,65,0,70
12,91,65,65,0,70
12,92,65,65,0,70
12,93,65,65,0,70
12,94,65,65,0,70
12,95,65,65,0,70
12,96,65,65,0,70
12,97,65,65,0,70
12,98,65,65,0,70
12,99,65,65,0,70
12,100,65,65,0,70
13,1,3,0,3,132
13,2,8,0,8,127
13,3,17,0,17,118
13,4,33,1,32,102
13,5,50,3,47,85
13,6,60,8,52,75
13,7,65,17,48,70
13,8,68,33,35,67
13,9,68,50,18,67
13,10,68,60,8,67
13,11,68,65,3,67
13,12,68,68,0,67
13,13,68,68,0,67
13,14,68,68,0,67
13,15,68,68,0,67
13,16,68,68,0,67
13,17,68,68,0,67
13,18,68,68,0,67
13,19,68,68,0,67
13,20,68,68,0,67
13,21,68,68,0,67
13,22,68,68,0,67
13,23,68,68,0,67
13,24,68,68,0,67
13,25,68,68,0,67
13,26,68,68,0,67
13,27,68,68,0,67
13,28,68,68,0,67
13,29,68,68,0,67
13,30,68,68,0,67
13,31,68,68,0,67
13,32,68,68,0,67
13,33,68,68,0,67
13,34,68,68,0,67
13,35,68,68,0,67
13,36,68,68,0,67
13,37,68,68,0,67
13,38,68,68,0,67
13,39,68,68,0,67
13,40,68,68,0,67
13,41,68,68,0,67
13,42,68,68,0,67
13,43,68,68,0,67
13,44,68,68,0,67
13,45,68,68,0,67
13,46,68,68,0,67
13,47,68,68,0,67
13,48,68,68,0,67
13,49,68,68,0,67
13,50,68,68,0,67
13,51,68,68,0,67
13,52,68,68,0,67
13,53,68,68,0,67
13,54,68,68,0,67
13,55,68,68,0,67
13,56,68,68,0,67
13,57,68,68,0,67
13,58,68,68,0,67
13,59,68,68,0,67
13,60,68,68,0,67
13,61,68,68,0,67
13,62,68,68,0,67
13,63,68,68,0,67
13,64,68,68,0,67
13,65,68,68,0,67
13,66,68,68,0,67
13,67,68,68,0,67
13,68,68,68,0,67
13,69,68,68,0,67
13,70,68,68,0,67
13,71,68,68,0,67
13,72,68,68,0,67
13,73,68,68,0,67
13,74,68,68,0,67
13,75,68,68,0,67
13,76,68,68,0,67
13,77,68,68,0,67
13,78,68,68,0,67
13,79,68,68,0,67
13,80,68,68,0,67
13,81,68,68,0,67
13,82,68,68,0,67
13,83,68,68,0,67
13,84,68,68,0,67
13,85,68,68,0,67
13,86,68,68,0,67
13,87,68,68,0,67
13,88,68,68,0,67
13,89,68,68,0,67
13,90,68,68,0,67
13,91,68,68,0,67
13,92,68,68,0,67
13,93,68,68,0,67
13,94,68,68,0,67
13,95,68,68,0,67
13,96,68,68,0,67
13,97,68,68,0,67
13,98,68,68,0,67
13,99,68,68,0,67
13,100,68,68,0,67
14,1,1,0,1,134
14,2,3,0,3,132
14,3,6,0,6,129
14,4,13,1,12,122
14,5,29,1,28,106
14,6,45,3,42,90
14,7,62,6,56,73
14,8,71,13,58,64
14,9,74,29,45,61
14,10,76,45,31,59
14,11,76,62,14,59
14,12,76,71,5,59
14,13,76,74,2,59
14,14,76,76,0,59
14,15,76,76,0,59
14,16,76,76,0,59
14,17,76,76,0,59
14,18,76,76,0,59
14,19,76,76,0,59
14,20,76,76,0,59
14,21,76,76,0,59
14,22,76,76,0,59
14,23,76,76,0,59
14,24,76,76,0,59
14,25,76,76,0,59
14,26,76,76,0,59
14,27,76,76,0,59
14,28,76,76,0,59
14,29,76,76,0,59
14,30,76,76,0,59
14,31,76,76,0,59
14,32,76,76,0,59
14,33,76,76,0,59
14,34,76,76,0,59
14,35,76,76,0,59
14,36,76,76,0,59
14,37,76,76,0,59
14,38,76,76,0,59
14,39,76,76,0,59
14,40,76,76,0,59
14,41,76,76,0,59
14,42,76,76,0,59
14,43,76,76,0,59
14,44,76,76,0,59
14,45,76,76,0,59
14,46,76,76,0,59
14,47,76,76,0,59
14,48,76,76,0,59
14,49,76,76,0,59
14,50,76,76,0,59
14,51,76,76,0,59
14,52,76,76,0,59
14,53,76,76,0,59
14,54,76,76,0,59
14,55,76,76,0,59
14,56,76,76,0,59
14,57,76,76,0,59
14,58,76,76,0,59
14,59,76,76,0,59
14,60,76,76,0,59
14,61,76,76,0,59
14,62,76,76,0,59
14,63,76,76,0,59
14,64,76,76,0,59
14,65,76,76,0,59
14,66,76,76,0,59
14,67,76,76,0,59
14,68,76,76,0,59
14,69,76,76,0,59
14,70,76,76,0,59
14,71,76,76,0,59
14,72,76,76,0,59
14,73,76,76,0,59
14,74,76,76,0,59
14,75,76,76,0,59
14,76,76,76,0,59
14,77,76,76,0,59
14,78,76,76,0,59
14,79,76,76,0,59
14,80,76,76,0,59
14,81,76,76,0,59
14,82,76,76,0,59
14,83,76,76,0,59
14,84,76,76,0,59
14,85,76,76,0,59
14,86,76,76,0,59
14,87,76,76,0,59
14,88,76,76,0,59
14,89,76,76,0,59
14,90,76,76,0,59
14,91,76,76,0,59
14,92,76,76,0,59
14,93,76,76,0,59
14,94,76,76,0,59
14,95,76,76,0,59
14,96,76,76,0,59
14,97,76,76,0,59
14,98,76,76,0,59
14,99,76,76,0,59
14,100,76,76,0,59
15,1,1,0,1,134
15,2,2,0,2,133
15,3,5,0,5,130
15,4,8,1,7,127
15,5,13,1,12,122
15,6,21,2,19,114
15,7,33,5,28,102
15,8,47,8,39,88
15,9,60,13,47,75
15,10,64,21,43,71
15,11,64,33,31,71
15,12,64,47,17,71
15,13,64,60,4,71
15,14,64,64,0,71
15,15,64,64,0,71
15,16,64,64,0,71
15,17,64,64,0,71
15,18,64,64,0,71
15,19,64,64,0,71
15,20,64,64,0,71
15,21,64,64,0,71
15,22,64,64,0,71
15,23,64,64,0,71
15,24,64,64,0,71
15,25,64,64,0,71
15,26,64,64,0,71
15,27,64,64,0,71
15,28,64,64,0,71
15,29,64,64,0,71
15,30,64,64,0,71
15,31,64,64,0,71
15,32,64,64,0,71
15,33,64,64,0,71
15,34,64,64,0,71
15,35,64,64,0,71
15,36,64,64,0,71
15,37,64,64,0,71
15,38,64,64,0,71
15,39,64,64,0,71
15,40,64,64,0,71
15,41,64,64,0,71
15,42,64,64,0,71
15,43,64,64,0,71
15,44,64,64,0,71
15,45,64,64,0,71
15,46,64,64,0,71
15,47,64,64,0,71
15,48,64,64,0,71
15,49,64,64,0,71
15,50,64,64,0,71
15,51,64,64,0,71
15,52,64,64,0,71
15,53,64,64,0,71
15,54,64,64,0,71
15,55,64,64,0,71
15,56,64,64,0,71
15,57,64,64,0,71
15,58,64,64,0,71
15,59,64,64,0,71
15,60,64,64,0,71
15,61,64,64,0,71
15,62,64,64,0,71
15,63,64,64,0,71
15,64,64,64,0,71
15,65,64,64,0,71
15,66,64,64,0,71
15,67,64,64,0,71
15,68,64,64,0,71
15,69,64,64,0,71
15,70,64,64,0,71
15,71,64,64,0,71
15,72,64,64,0,71
15,73,64,64,0,71
15,74,64,64,0,71
15,75,64,64,0,71
15,76,64,64,0,71
15,77,64,64,0,71
15,78,64,64,0,71
15,79,64,64,0,71
15,80,64,64,0,71
15,81,64,64,0,71
15,82,64,64,0,71
15,83,64,64,0,71
15,84,64,64,0,71
15,85,64,64,0,71
15,86,64,64,0,71
15,87,64,64,0,71
15,88,64,64,0,71
15,89,64,64,0,71
15,90,64,64,0,71
15,91,64,64,0,71
15,92,64,64,0,71
15,93,64,64,0,71
15,94,64,64,0,71
15,95,64,64,0,71
15,96,64,64,0,71
15,97,64,64,0,71
15,98,64,64,0,71
15,99,64,64,0,71
15,100,64,64,0,71
16,1,2,0,2,133
16,2,2,0,2,133
16,3,2,0,2,133
16,4,7,1,6,128
16,5,13,2,11,122
16,6,25,2,23,110
16,7,37,2,35,98
16,8,52,7,45,83
16,9,59,13,46,76
16,10,59,25,34,76
16,11,60,37,23,75
16,12,60,52,8,75
16,13,60,59,1,75
16,14,60,59,1,75
16,15,60,60,0,75
16,16,60,60,0,75
16,17,60,60,0,75
16,18,60,60,0,75
16,19,60,60,0,75
16,20,60,60,0,75
16,21,60,60,0,75
16,22,60,60,0,75
16,23,60,60,0,75
16,24,60,60,0,75
16,25,60,60,0,75
16,26,60,60,0,75
16,27,60,60,0,75
16,28,60,60,0,75
16,29,60,60,0,75
16,30,60,60,0,75
16,31,60,60,0,75
16,32,60,60,0,75
16,33,60,60,0,75
16,34,60,60,0,75
16,35,60,60,0,75
16,36,60,60,0,75
16,37,60,60,0,75
16,38,60,60,0,75
16,39,60,60,0,75
16,40,60,60,0,75
16,41,60,60,0,75
16,42,60,60,0,75
16,43,60,60,0,75
16,44,60,60,0,75
16,45,60,60,0,75
16,46,60,60,0,75
16,47,60,60,0,75
16,48,60,60,0,75
16,49,60,60,0,75
16,50,60,60,0,75
16,51,60,60,0,75
16,52,60,60,0,75
16,53,60,60,0,75
16,54,60,60,0,75
16,55,60,60,0,75
16,56,60,60,0,75
16,57,60,60,0,75
16,58,60,60,0,75
16,59,60,60,0,75
16,60,60,60,0,75
16,61,60,60,0,75
16,62,60,60,0,75
16,63,60,60,0,75
16,64,60,60,0,75
16,65,60,60,0,75
16,66,60,60,0,75
16,67,60,60,0,75
16,68,60,60,0,75
16,69,60,60,0,75
16,70,60,60,0,75
16,71,60,60,0,75
16,72,60,60,0,75
16,73,60,60,0,75
16,74,60,60,0,75
16,75,60,60,0,75
16,76,60,60,0,75
16,77,60,60,0,75
16,78,60,60,0,75
16,79,60,60,0,75
16,80,60,60,0,75
16,81,60,60,0,75
16,82,60,60,0,75
16,83,60,60,0,75
16,84,60,60,0,75
16,85,60,60,0,75
16,86,60,60,0,75
16,87,60,60,0,75
16,88,60,60,0,75
16,89,60,60,0,75
16,90,60,60,0,75
16,91,60,60,0,75
16,92,60,60,0,75
16,93,60,60,0,75
16,94,60,60,0,75
16,95,60,60,0,75
16,96,60,60,0,75
16,97,60,60,0,75
16,98,60,60,0,75
16,99,60,60,0,75
16,100,60,60,0,75
17,1,4,0,4,131
17,2,7,0,7,128
17,3,15,0,15,120
17,4,31,1,30,104
17,5,43,4,39,92
17,6,58,7,51,77
17,7,63,15,48,72
17,8,63,31,32,72
17,9,63,43,20,72
17,10,63,58,5,72
17,11,63,63,0,72
17,12,63,63,0,72
17,13,63,63,0,72
17,14,63,63,0,72
17,15,63,63,0,72
17,16,63,63,0,72
17,17,63,63,0,72
17,18,63,63,0,72
17,19,63,63,0,72
17,20,63,63,0,72
17,21,63,63,0,72
17,22,63,63,0,72
17,23,63,63,0,72
17,24,63,63,0,72
17,25,63,63,0,72
17,26,63,63,0,72
17,27,63,63,0,72
17,28,63,63,0,72
17,29,63,63,0,72
17,30,63,63,0,72
17,31,63,63,0,72
17,32,63,63,0,72
17,33,63,63,0,72
17,34,63,63,0,72
17,35,63,63,0,72
17,36,63,63,0,72
17,37,63,63,0,72
17,38,63,63,0,72
17,39,63,63,0,72
17,40,63,63,0,72
17,41,63,63,0,72
17,42,63,63,0,72
17,43,63,63,0,72
17,44,63,63,0,72
17,45,63,63,0,72
17,46,63,63,0,72
17,47,63,63,0,72
17,48,63,63,0,72
17,49,63,63,0,72
17,50,63,63,0,72
17,51,63,63,0,72
17,52,63,63,0,72
17,53,63,63,0,72
17,54,63,63,0,72
17,55,63,63,0,72
17,56,63,63,0,72
17,57,63,63,0,72
17,58,63,63,0,72
17,59,63,63,0,72
17,60,63,63,0,72
17,61,63,63,0,72
17,62,63,63,0,72
17,63,63,63,0,72
17,64,63,63,0,72
17,65,63,63,0,72
17,66,63,63,0,72
17,67,63,63,0,72
17,68,63,63,0,72
17,69,63,63,0,72
17,70,63,63,0,72
17,71,63,63,0,72
17,72,63,63,0,72
17,73,63,63,0,72
17,74,63,63,0,72
17,75,63,63,0,72
17,76,63,63,0,72
17,77,63,63,0,72
17,78,63,63,0,72
17,79,63,63,0,72
17,80,63,63,0,72
17,81,63,63,0,72
17,82,63,63,0,72
17,83,63,63,0,72
17,84,63,63,0,72
17,85,63,63,0,72
17,86,63,63,0,72
17,87,63,63,0,72
17,88,63,63,0,72
17,89,63,63,0,72
17,90,63,63,0,72
17,91,63,63,0,72
17,92,63,63,0,72
17,93,63,63,0,72
17,94,63,63,0,72
17,95,63,63,0,72
17,96,63,63,0,72
17,97,63,63,0,72
17,98,63,63,0,72
17,99,63,63,0,72
17,100,63,63,0,72
18,1,4,0,4,131
18,2,10,0,10,125
18,3,18,0,18,117
18,4,38,1,37,97
18,5,57,4,53,78
18,6,69,10,59,66
18,7,70,18,52,65
18,8,71,38,33,64
18,9,71,57,14,64
18,10,71,69,2,64
18,11,71,70,1,64
18,12,72,71,1,63
18,13,72,71,1,63
18,14,72,71,1,63
18,15,72,71,1,63
18,16,72,72,0,63
18,17,72,72,0,63
18,18,72,72,0,63
18,19,72,72,0,63
18,20,72,72,0,63
18,21,72,72,0,63
18,22,72,72,0,63
18,23,72,72,0,63
18,24,72,72,0,63
18,25,72,72,0,63
18,26,72,72,0,63
18,27,72,72,0,63
18,28,72,72,0,63
18,29,72,72,0,63
18,30,72,72,0,63
18,31,72,72,0,63
18,32,72,72,0,63
18,33,72,72,0,63
18,34,72,72,0,63
18,35,72,72,0,63
18,36,72,72,0,63
18,37,72,72,0,63
18,38,72,72,0,63
18,39,72,72,0,63
18,40,72,72,0,63
18,41,72,72,0,63
18,42,72,72,0,63
18,43,72,72,0,63
18,44,72,72,0,63
18,45,72,72,0,63
18,46,72,72,0,63
18,47,72,72,0,63
18,48,72,72,0,63
18,49,72,72,0,63
18,50,72,72,0,63
18,51,72,72,0,63
18,52,72,72,0,63
18,53,72,72,0,63
18,54,72,72,0,63
18,55,72,72,0,63
18,56,72,72,0,63
18,57,72,72,0,63
18,58,72,72,0,63
18,59,72,72,0,63
18,60,72,72,0,63
18,61,72,72,0,63
18,62,72,72,0,63
18,63,72,72,0,63
18,64,72,72,0,63
18,65,72,72,0,63
18,66,72,72,0,63
18,67,72,72,0,63
18,68,72,72,0,63
18,69,72,72,0,63
18,70,72,72,0,63
18,71,72,72,0,63
18,72,72,72,0,63
18,73,72,72,0,63
18,74,72,72,0,63
18,75,72,72,0,63
18,76,72,72,0,63
18,77,72,72,0,63
18,78,72,72,0,63
18,79,72,72,0,63
18,80,72,72,0,63
18,81,72,72,0,63
18,82,72,72,0,63
18,83,72,72,0,63
18,84,72,72,0,63
18,85,72,72,0,63
18,86,72,72,0,63
18,87,72,72,0,63
18,88,72,72,0,63
18,89,72,72,0,63
18,90,72,72,0,63
18,91,72,72,0,63
18,92,72,72,0,63
18,93,72,72,0,63
18,94,72,72,0,63
18,95,72,72,0,63
18,96,72,72,0,63
18,97,72,72,0,63
18,98,72,72,0,63
18,99,72,72,0,63
18,100,72,72,0,63
19,1,2,0,2,133
19,2,6,0,6,129
19,3,17,0,17,118
19,4,27,1,26,108
19,5,46,2,44,89
19,6,61,6,55,74
19,7,68,17,51,67
19,8,70,27,43,65
19,9,70,46,24,65
19,10,71,61,10,64
19,11,71,68,3,64
19,12,71,70,1,64
19,13,71,70,1,64
19,14,71,71,0,64
19,15,71,71,0,64
19,16,71,71,0,64
19,17,71,71,0,64
19,18,71,71,0,64
19,19,71,71,0,64
19,20,71,71,0,64
19,21,71,71,0,64
19,22,71,71,0,64
19,23,71,71,0,64
19,24,71,71,0,64
19,25,71,71,0,64
19,26,71,71,0,64
19,27,71,71,0,64
19,28,71,71,0,64
19,29,71,71,0,64
19,30,71,71,0,64
19,31,71,71,0,64
19,32,71,71,0,64
19,33,71,71,0,64
19,34,71,71,0,64
19,35,71,71,0,64
19,36,71,71,0,64
19,37,71,71,0,64
19,38,71,71,0,64
19,39,71,71,0,64
19,40,71,71,0,64
19,41,71,71,0,64
19,42,71,71,0,64
19,43,71,71,0,64
19,44,71,71,0,64
19,45,71,71,0,64
19,46,71,71,0,64
19,47,71,71,0,64
19,48,71,71,0,64
19,49,71,71,0,64
19,50,71,71,0,64
19,51,71,71,0,64
19,52,71,71,0,64
19,53,71,71,0,64
19,54,71,71,0,64
19,55,71,71,0,64
19,56,71,71,0,64
19,57,71,71,0,64
19,58,71,71,0,64
19,59,71,71,0,64
19,60,71,71,0,64
19,61,71,71,0,64
19,62,71,71,0,64
19,63,71,71,0,64
19,64,71,71,0,64
19,65,71,71,0,64
19,66,71,71,0,64
19,67,71,71,0,64
19,68,71,71,0,64
19,69,71,71,0,64
19,70,71,71,0,64
19,71,71,71,0,64
19,72,71,71,0,64
19,73,71,71,0,64
19,74,71,71,0,64
19,75,71,71,0,64
19,76,71,71,0,64
19,77,71,71,0,64
19,78,71,71,0,64
19,79,71,71,0,64
19,80,71,71,0,64
19,81,71,71,0,64
19,82,71,71,0,64
19,83,71,71,0,64
19,84,71,71,0,64
19,85,71,71,0,64
19,86,71,71,0,64
19,87,71,71,0,64
19,88,71,71,0,64
19,89,71,71,0,64
19,90,71,71,0,64
19,91,71,71,0,64
19,92,71,71,0,64
19,93,71,71,0,64
19,94,71,71,0,64
19,95,71,71,0,64
19,96,71,71,0,64
19,97,71,71,0,64
19,98,71,71,0,64
19,99,71,71,0,64
19,100,71,71,0,64
20,1,2,0,2,133
20,2,7,0,7,128
20,3,18,0,18,117
20,4,30,1,29,105
20,5,52,2,50,83
20,6,61,7,54,74
20,7,68,18,50,67
20,8,70,30,40,65
20,9,71,52,19,64
20,10,71,61,10,64
20,11,71,68,3,64
20,12,71,70,1,64
20,13,71,71,0,64
20,14,71,71,0,64
20,15,71,71,0,64
20,16,71,71,0,64
20,17,71,71,0,64
20,18,71,71,0,64
20,19,71,71,0,64
20,20,71,71,0,64
20,21,71,71,0,64
20,22,71,71,0,64
20,23,71,71,0,64
20,24,71,71,0,64
20,25,71,71,0,64
20,26,71,71,0,64
20,27,71,71,0,64
20,28,71,71,0,64
20,29,71,71,0,64
20,30,71,71,0,64
20,31,71,71,0,64
20,32,71,71,0,64
20,33,71,71,0,64
20,34,71,71,0,64
20,35,71,71,0,64
20,36,71,71,0,64
20,37,71,71,0,64
20,38,71,71,0,64
20,39,71,71,0,64
20,40,71,71,0,64
20,41,71,71,0,64
20,42,71,71,0,64
20,43,71,71,0,64
20,44,71,71,0,64
20,45,71,71,0,64
20,46,71,71,0,64
20,47,71,71,0,64
20,48,71,71,0,64
20,49,71,71,0,64
20,50,71,71,0,64
20,51,71,71,0,64
20,52,71,71,0,64
20,53,71,71,0,64
20,54,71,71,0,64
20,55,71,71,0,64
20,56,71,71,0,64
20,57,71,71,0,64
20,58,71,71,0,64
20,59,71,71,0,64
20,60,71,71,0,64
20,61,71,71,0,64
20,62,71,71,0,64
20,63,71,71,0,64
20,64,71,71,0,64
20,65,71,71,0,64
20,66,71,71,0,64
20,67,71,71,0,64
20,68,71,71,0,64
20,69,71,71,0,64
20,70,71,71,0,64
20,71,71,71,0,64
20,72,71,71,0,64
20,73,71,71,0,64
20,74,71,71,0,64
20,75,71,71,0,64
20,76,71,71,0,64
20,77,71,71,0,64
20,78,71,71,0,64
20,79,71,71,0,64
20,80,71,71,0,64
20,81,71,71,0,64
20,82,71,71,0,64
20,83,71,71,0,64
20,84,71,71,0,64
20,85,71,71,0,64
20,86,71,71,0,64
20,87,71,71,0,64
20,88,71,71,0,64
20,89,71,71,0,64
20,90,71,71,0,64
20,91,71,71,0,64
20,92,71,71,0,64
20,93,71,71,0,64
20,94,71,71,0,64
20,95,71,71,0,64
20,96,71,71,0,64
20,97,71,71,0,64
20,98,71,71,0,64
20,99,71,71,0,64
20,100,71,71,0,64
21,1,5,0,5,130
21,2,9,0,9,126
21,3,17,0,17,118
21,4,31,1,30,104
21,5,44,5,39,91
21,6,61,9,52,74
21,7,66,17,49,69
21,8,66,31,35,69
21,9,67,44,23,68
21,10,69,61,8,66
21,11,69,66,3,66
21,12,69,66,3,66
21,13,69,67,2,66
21,14,69,69,0,66
21,15,69,69,0,66
21,16,69,69,0,66
21,17,69,69,0,66
21,18,69,69,0,66
21,19,69,69,0,66
21,20,69,69,0,66
21,21,69,69,0,66
21,22,69,69,0,66
21,23,69,69,0,66
21,24,69,69,0,66
21,25,69,69,0,66
21,26,69,69,0,66
21,27,69,69,0,66
21,28,69,69,0,66
21,29,69,69,0,66
21,30,69,69,0,66
21,31,69,69,0,66
21,32,69,69,0,66
21,33,69,69,0,66
21,34,69,69,0,66
21,35,69,69,0,66
21,36,69,69,0,66
21,37,69,69,0,66
21,38,69,69,0,66
21,39,69,69,0,66
21,40,69,69,0,66
21,41,69,69,0,66
21,42,69,69,0,66
21,43,69,69,0,66
21,44,69,69,0,66
21,45,69,69,0,66
21,46,69,69,0,66
21,47,69,69,0,66
21,48,69,69,0,66
21,49,69,69,0,66
21,50,69,69,0,66
21,51,69,69,0,66
21,52,69,69,0,66
21,53,69,69,0,66
21,54,69,69,0,66
21,55,69,69,0,66
21,56,69,69,0,66
21,57,69,69,0,66
21,58,69,69,0,66
21,59,69,69,0,66
21,60,69,69,0,66
21,61,69,69,0,66
21,62,69,69,0,66
21,63,69,69,0,66
21,64,69,69,0,66
21,65,69,69,0,66
21,66,69,69,0,66
21,67,69,69,0,66
21,68,69,69,0,66
21,69,69,69,0,66
21,70,69,69,0,66
21,71,69,69,0,66
21,72,69,69,0,66
21,73,69,69,0,66
21,74,69,69,0,66
21,75,69,69,0,66
21,76,69,69,0,66
21,77,69,69,0,66
21,78,69,69,0,66
21,79,69,69,0,66
21,80,69,69,0,66
21,81,69,69,0,66
21,82,69,69,0,66
21,83,69,69,0,66
21,84,69,69,0,66
21,85,69,69,0,66
21,86,69,69,0,66
21,87,69,69,0,66
21,88,69,69,0,66
21,89,69,69,0,66
21,90,69,69,0,66
21,91,69,69,0,66
21,92,69,69,0,66
21,93,69,69,0,66
21,94,69,69,0,66
21,95,69,69,0,66
21,96,69,69,0,66
21,97,69,69,0,66
21,98,69,69,0,66
21,99,69,69,0,66
21,100,69,69,0,66
22,1,3,0,3,132
22,2,6,0,6,129
22,3,10,0,10,125
22,4,15,1,14,120
22,5,24,3,21,111
22,6,36,6,30,99
22,7,45,10,35,90
22,8,50,15,35,85
22,9,56,24,32,79
22,10,56,36,20,79
22,11,56,45,11,79
22,12,57,50,7,78
22,13,57,56,1,78
22,14,57,56,1,78
22,15,57,56,1,78
22,16,57,57,0,78
22,17,57,57,0,78
22,18,57,57,0,78
22,19,57,57,0,78
22,20,57,57,0,78
22,21,57,57,0,78
22,22,57,57,0,78
22,23,57,57,0,78
22,24,57,57,0,78
22,25,57,57,0,78
22,26,57,57,0,78
22,27,57,57,0,78
22,28,57,57,0,78
22,29,57,57,0,78
22,30,57,57,0,78
22,31,57,57,0,78
22,32,57,57,0,78
22,33,57,57,0,78
22,34,57,57,0,78
22,35,57,57,0,78
22,36,57,57,0,78
22,37,57,57,0,78
22,38,57,57,0,78
22,39,57,57,0,78
22,40,57,57,0,78
22,41,57,57,0,78
22,42,57,57,0,78
22,43,57,57,0,78
22,44,57,57,0,78
22,45,57,57,0,78
22,46,57,57,0,78
22,47,57,57,0,78
22,48,57,57,0,78
22,49,57,57,0,78
22,50,57,57,0,78
22,51,57,57,0,78
22,52,57,57,0,78
22,53,57,57,0,78
22,54,57,57,0,78
22,55,57,57,0,78
22,56,57,57,0,78
22,57,57,57,0,78
22,58,57,57,0,78
22,59,57,57,0,78
22,60,57,57,0,78
22,61,57,57,0,78
22,62,57,57,0,78
22,63,57,57,0,78
22,64,57,57,0,78
22,65,57,57,0,78
22,66,57,57,0,78
22,67,57,57,0,78
22,68,57,57,0,78
22,69,57,57,0,78
22,70,57,57,0,78
22,71,57,57,0,78
22,72,57,57,0,78
22,73,57,57,0,78
22,74,57,57,0,78
22,75,57,57,0,78
22,76,57,57,0,78
22,77,57,57,0,78
22,78,57,57,0,78
22,79,57,57,0,78
22,80,57,57,0,78
22,81,57,57,0,78
22,82,57,57,0,78
22,83,57,57,0,78
22,84,57,57,0,78
22,85,57,57,0,78
22,86,57,57,0,78
22,87,57,57,0,78
22,88,57,57,0,78
22,89,57,57,0,78
22,90,57,57,0,78
22,91,57,57,0,78
22,92,57,57,0,78
22,93,57,57,0,78
22,94,57,57,0,78
22,95,57,57,0,78
22,96,57,57,0,78
22,97,57,57,0,78
22,98,57,57,0,78
22,99,57,57,0,78
22,100,57,57,0,78
23,1,2,0,2,133
23,2,5,0,5,130
23,3,7,0,7,128
23,4,20,1,19,115
23,5,35,2,33,100
23,6,51,5,46,84
23,7,58,7,51,77
23,8,64,20,44,71
23,9,70,35,35,65
23,10,70,51,19,65
23,11,70,58,12,65
23,12,70,64,6,65
23,13,70,70,0,65
23,14,70,70,0,65
23,15,70,70,0,65
23,16,70,70,0,65
23,17,70,70,0,65
23,18,70,70,0,65
23,19,70,70,0,65
23,20,70,70,0,65
23,21,70,70,0,65
23,22,70,70,0,65
23,23,70,70,0,65
23,24,70,70,0,65
23,25,70,70,0,65
23,26,70,70,0,65
23,27,70,70,0,65
23,28,70,70,0,65
23,29,70,70,0,65
23,30,70,70,0,65
23,31,70,70,0,65
23,32,70,70,0,65
23,33,70,70,0,65
23,34,70,70,0,65
23,35,70,70,0,65
23,36,70,70,0,65
23,37,70,70,0,65
23,38,70,70,0,65
23,39,70,70,0,65
23,40,70,70,0,65
23,41,70,70,0,65
23,42,70,70,0,65
23,43,70,70,0,65
23,44,70,70,0,65
23,45,70,70,0,65
23,46,70,70,0,65
23,47,70,70,0,65
23,48,70,70,0,65
23,49,70,70,0,65
23,50,70,70,0,65
23,51,70,70,0,65
23,52,70,70,0,65
23,53,70,70,0,65
23,54,70,70,0,65
23,55,70,70,0,65
23,56,70,70,0,65
23,57,70,70,0,65
23,58,70,70,0,65
23,59,70,70,0,65
23,60,70,70,0,65
23,61,70,70,0,65
23,62,70,70,0,65
23,63,70,70,0,65
23,64,70,70,0,65
23,65,70,70,0,65
23,66,70,70,0,65
23,67,70,70,0,65
23,68,70,70,0,65
23,69,70,70,0,65
23,70,70,70,0,65
23,71,70,70,0,65
23,72,70,70,0,65
23,73,70,70,0,65
23,74,70,70,0,65
23,75,70,70,0,65
23,76,70,70,0,65
23,77,70,70,0,65
23,78,70,70,0,65
23,79,70,70,0,65
23,80,70,70,0,65
23,81,70,70,0,65
23,82,70,70,0,65
23,83,70,70,0,65
23,84,70,70,0,65
23,85,70,70,0,65
23,86,70,70,0,65
23,87,70,70,0,65
23,88,70,70,0,65
23,89,70,70,0,65
23,90,70,70,0,65
23,91,70,70,0,65
23,92,70,70,0,65
23,93,70,70,0,65
23,94,70,70,0,65
23,95,70,70,0,65
23,96,70,70,0,65
23,97,70,70,0,65
23,98,70,70,0,65
23,99,70,70,0,65
23,100,70,70,0,65
24,1,2,0,2,133
24,2,3,0,3,132
24,3,3,0,3,132
24,4,8,1,7,127
24,5,15,2,13,120
24,6,22,3,19,113
24,7,31,3,28,104
24,8,42,8,34,93
24,9,49,15,34,86
24,10,52,22,30,83
24,11,55,31,24,80
24,12,56,42,14,79
24,13,57,49,8,78
24,14,57,52,5,78
24,15,57,55,2,78
24,16,57,56,1,78
24,17,57,57,0,78
24,18,57,57,0,78
24,19,57,57,0,78
24,20,57,57,0,78
24,21,57,57,0,78
24,22,57,57,0,78
24,23,57,57,0,78
24,24,57,57,0,78
24,25,57,57,0,78
